label,manifest
Afr III Tab,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496548/manifest
Quarta et Ultima Affrice Tabula :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496553/manifest
Aphricae Tabula II,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496563/manifest
Aphricae Tabula III,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496599/manifest
Aphricae Tabula II,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496602/manifest
Aphricae Tabula I,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496604/manifest
Africa XXV Nova Tabula,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496609/manifest
Aphricae Tabula IIII,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496611/manifest
Appendix III. Tabulae Afr.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496614/manifest
Africa Minor Nuova Tavola,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496620/manifest
Africa /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496764/manifest
Afrique /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496775/manifest
<<L'>>Afrique :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496786/manifest
"Africa : according to Mr D'Anville with several additions, & improvements, with a particular chart of the Gold Coast...",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496815/manifest
<<L'>>Afrique divisée en ses principales parties ou les empires les monarchies les royames les etats... /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496827/manifest
<<L'>>Afrique :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496834/manifest
[Africa] /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496843/manifest
"Carte de L'Egypte moderne, avec la partie orientale des etats de Tripoli /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496862/manifest
<<L'>>Afrique selon les relations les plus nouvelles /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496864/manifest
[Africa],http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496866/manifest
<<A>> map of the western province of the kingdom of Algiers,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496869/manifest
<<A>> map of the kingdom of Tunis,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496873/manifest
Africa Antiqua /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496876/manifest
Africa Propria /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496883/manifest
Karte von Fes und Marócos :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496897/manifest
"Africæ Antiquæ et quarundam Europae, Asiaeque, Adiacentium Regionum",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496904/manifest
<<A>> map of the southern province of the kingdom of Algiers,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002496942/manifest
Charte von Africa :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497090/manifest
<<A>> new map of Africk :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497110/manifest
Africa Vetus /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497122/manifest
"Bowles's new pocket map of Africa, divided into it's kingdoms, states, republics and other subdivisions. :",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497161/manifest
"Presbiteri Iohannis, sive, Abissinorum Imperii Descriptio",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497162/manifest
Fezzæ et Marocchi Regna Africæ Celeberrima /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497168/manifest
Mauritana et Africa Propria nunc Barbaria,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497171/manifest
Ægyptus et Cyrene,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497174/manifest
Itinéraires au Maroc de Mr. Eugéne Aubin 1902-1903,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497180/manifest
Province D'Alger /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497183/manifest
Province de Constantine /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497185/manifest
"Partie Occidentale de l'ancien Continent, depuis Lisbonne jusqu'a la riviere de Sierra Leona: avec l'Isle Madere, les Isles Canaries, et cellas du C. Verd /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497190/manifest
Carte reduite des costes Occidentales d'Afrique :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497494/manifest
<<La>> Judee nommee a present Palestine et Terre Sainte. Divisee en ses Tribus; por servir a l'Introduction a l'Histoire Universelle de Puffendorf,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497586/manifest
Carte prticuliere des costes de l'Afrique qui comprend le Royaume De Maroc &c.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497596/manifest
Prima Tavola :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497715/manifest
Carte generale dell'Africa :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002497726/manifest
Africæ in Tabula Geographica Delineatio :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002498317/manifest
Ora Maritima et Interna Libyae regio una cum Oasibus et Aegypto :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002498331/manifest
Carte de la Tunisie,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002498335/manifest
Algérie - I Province d'Oran /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002498343/manifest
Algérie - II Province d'Alger /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002498348/manifest
"<<A>> New map of Libya or old Africk, shewing its general divisions, most remarkable countries or people, cities, townes, rivers, mountains & c. /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499125/manifest
Africæ nova Tabula /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499129/manifest
Nova Africæ Tabula,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499131/manifest
Africae Tabula Nova :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499141/manifest
Afrique /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499155/manifest
Ægyptus Antiqva /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499962/manifest
<<L'>>Egitto /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499964/manifest
Carte de la Basse Egypte et du cours du Nil :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499969/manifest
Charte von Aegypten /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499972/manifest
Egypte Moderne dict Chibet aujour'duy /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002499980/manifest
Ægyptus Hodierna :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002500429/manifest
<<L'>>Egitto Antico e Moderno,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002500733/manifest
"Royme, et desert de Barca et L'Egypte diviseé en ses douze Cassifs, ou Gouvernemens /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002500736/manifest
Egypt,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002500742/manifest
"Egypte, partie de l'Afrique: dressée suivant les géographes modernes",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002500744/manifest
"Carte de l'Egypte ancienne et Moderne. Dressée sur plusieurs Cartes Manuscrites, assujeties avec observations Astronomiques, Combinées avec les Itinéraires Anciens et Modernes /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002500750/manifest
Ægyptus Antiqua,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002500753/manifest
Carte de la Basse Egypte. /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002500767/manifest
ירושלים וסביב לה :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002500910/manifest
"Chart of the Arabian Gulf with its Egyptian, Ethiopian and Arabian coasts. from Suez to Bab el Mandeb, A journey through Abyssinia to Gondar... /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002501315/manifest
"Carte de l'Egypte, de la Nubie, de l'Abissinie & c. /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002501319/manifest
[Africa] /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002501331/manifest
"Africa, Lybia, Mörenlandt, mit allen Königreichen so zü unseren Zeiten darin gefunden werden.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002501428/manifest
"Mappa Æstivarum Insularum, alias Barmudas dictarum :",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002501430/manifest
"<<La>> Guyane Françoise, avec partie de la Guyane Hollandoise :",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002501433/manifest
"Ægyptus Antiqua, divisa in Nomos /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502030/manifest
"Ægypti Recentior Descriptio: Ægyptis & Turcis Elchibith; Arabibus Mesre & Misri, Hebræ Mitsraim",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502051/manifest
[Part of the Mediterranean sea with the bounds of the Holy Land and plan of the mud walled villages on the Nile] /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502061/manifest
Egyptenlandt,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502150/manifest
<<La>> description d'Egypte tresflorissan-teregion,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502152/manifest
Land zwischen den kleinen und großen Kataracten des Nil : Mit Grundrissen der Monumente /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502155/manifest
Karte von Egypten /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502159/manifest
Egypt with part of Arabia and Palestine /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502162/manifest
Jerusalem at different periods,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502258/manifest
Esquisse d'une carte itinéraire pour les voyages de Mr. Frédéric Cailliaud de Nantes et de plusieurs autres voyageurs /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502284/manifest
[Nile Delta] /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502287/manifest
Carte physique et politique de l'Égypte /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502291/manifest
"Carte de l'Egypte, de la Nubie, de l'Abissinie /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502296/manifest
"Lower Egypt and the adjacent deserts, with part of Palestine :",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502300/manifest
Ægyptus Antiqua mandato serenissimi Delphini publici juris facta,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502309/manifest
Jerusalem and places adjacent,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002502736/manifest
Lower Egypt /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002503808/manifest
Abyssinia /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002504052/manifest
Carte de l'Egypte ancienne et moderne :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002504060/manifest
"<<Le>> cours entier du grand et fameux Nil, appellé la rivièr de l'Egypte dans l'Ecriture sainte avec la Basse et la Haute Egypte, par où il passe /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002504067/manifest
Aegyptus Antiqua : /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002504088/manifest
Present appearance of mount Sinai & mount Horeb /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002504179/manifest
Carta de paesi della Colombia trascorsi dal Sig. Mollien nel presente viaggio /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002505556/manifest
"Carte generale des royaumes, etats & domaines, que les Rois & Couronne de la Grande- Bretagne ont possédez ou possédent en Europe en Afrique & en Amerique",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002505559/manifest
"Partie de l'Amerique septentrionale, qui comprend le Canada, la Louisiane, le Labrador, le Groenland, la Nouvelle Angleterre, la Floride &c",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002505568/manifest
Terra Firma et Novum Regnum Granatense et Popayan /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002505572/manifest
Carte des Premiers Ages du Monde. Geographie ecclesiastique de la Turquie d'Asie et de la Perse /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507095/manifest
Alexandri Magni Macedonis expeditio,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507302/manifest
<<Die>> Völkerverbreitung nach des Sündfluth auf grund der Völkertrafel im ersten Buche Mose (10 Cap.) /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507308/manifest
Palästina von der Rückkehr der Juden aus der Babylonischen gefangenschaft :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507320/manifest
Imperium Romanum /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507340/manifest
"[<<The>> vast Empire of the Ottomans which is in Asia, in Europe, and in Africa]",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507455/manifest
<<Die>> Sinai - Halbinsel mit dem Zuge der Isrealiten durch die wüste. und Canaan zur Zeit der eroberung /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507684/manifest
Palästina nach der Eintheilung in Zwölf Stammländer und dem späteren Zerfall in Zwie Reiche /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507685/manifest
Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507750/manifest
Palestine north of Bethel,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507767/manifest
"<<A>> combined view of a series of vertical sections through Egypt, Siani & Palestine",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507862/manifest
Palestine south of Bethel,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507870/manifest
Lake of Tiberias and its environs,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507890/manifest
Palestine,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002507904/manifest
[Jerusalem] /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002508506/manifest
"<<A>> map of Canaan, with the portion of the tribes /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002508834/manifest
"<<A>> map of Canaan, adapted to the book of Genesis",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002508837/manifest
"<<A>> map of Canaan, adapted to the book of Judges",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002508844/manifest
"<<A>> map of Canaan, adapted to the book of Samuel",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002508846/manifest
"<<A>> map of Canaan, shewing the captivities of Israel and Judah",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002508847/manifest
Map of Judea /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002508848/manifest
Geographical illustrations of scripture histories :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002508851/manifest
Map of the countries north east of Palestine /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002509087/manifest
"Americae Sive Novi Orbis, Nova Descriptio",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510152/manifest
Nouvelle description de l'Amerique,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510157/manifest
America sive Novus Orbis Resperctu Europaeorum Inferior Globi Terrestris Pars,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510163/manifest
America :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510168/manifest
America /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510180/manifest
ישראל,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510350/manifest
"Nova hispania, et Nova Galicia /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510359/manifest
Carte Geo-Hydrographique du Golfe du Mexique et de ses isles :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510373/manifest
Amérique Septentrionale /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510384/manifest
Carte de L'Amérique du nord,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510391/manifest
"<<Die>> newen Inseln, so hinder Hispaniam gegen Orient, bey dem Landt Indie gelegen",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510585/manifest
"Terre Sainte moderne que les Turcs, sous la domination des quels elle est auiourdhuy divisent en Sangiacs ou Gouvernements",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510705/manifest
<<A>> Plan of the city and port of Warran or Oran,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510706/manifest
Estotilandia et Laboratoris Terra,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510735/manifest
America,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510740/manifest
Charte von West-Indien :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510750/manifest
Carte des Possessions Angloises & Françoises du Continent de L'Amerique Septentrionale /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510763/manifest
Carte des États-Unis d'Amérique :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510772/manifest
Africæ Descriptio,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510786/manifest
Carte de l'Afrique /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510792/manifest
<<A>> map of the western province of the kingdom of Algiers,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510875/manifest
<<A>> map of the southern province of the kingdom of Algiers,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510885/manifest
<<A>> Plan of the city and port of Warran or Oran,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510889/manifest
<<A>> map of the Eastern province of the kingdom of Algiers,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510902/manifest
<<A>> map of the kingdom of Tunis,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510904/manifest
<<The>> shore of the Red Sea,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002510915/manifest
Afrique,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511062/manifest
Afrique,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511071/manifest
Africæ Descriptio Nova /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511074/manifest
Afrika /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511594/manifest
Carte générale de L'Afrique /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511601/manifest
<<A>> new mapp of Africa :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511605/manifest
Description générale de L'Afrique,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511618/manifest
South America /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511715/manifest
Amérique Méridionale /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511729/manifest
Carte de L'Amérique du Sud /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511731/manifest
<<A>> new mapp of America Meridionale :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511734/manifest
America Meridionalis,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511739/manifest
Charte von Süd America :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002511744/manifest
Route des Hebreux pour passér la Mer Rouge. Conforme à l'Ecriture :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512333/manifest
Aegyptus et Cyrenaica,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512336/manifest
"Nuova, et Copiosa, descrittione di Tutto L'Egitto /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512338/manifest
Ægyptus et Cyrene,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512343/manifest
<<A>> map of Ancient Ægypt from Celarius,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512345/manifest
Map of Upper and Lower Egypt /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512347/manifest
Aegyptus et Cyrenaica /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512361/manifest
<<L'>>Egitto Antico e Moderno,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512500/manifest
Ægyptus Atiqua /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512508/manifest
Ægyptus Antiqua :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512515/manifest
Aegypti Delta et Nili Ostia /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512530/manifest
Egypt,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512540/manifest
[Egypt],http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512545/manifest
"Praenobili Viro D. D. IOANNI, COMITI de SANDWICH, VICECOMITI de HINCHINBROKE et BARONI MONTAGU de FANO Sti. NEOTI HANC TABULAM AEGYPTI :",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512877/manifest
Itinerary from Gondar to the source of the Nile /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002512903/manifest
Freti Magellanici :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513016/manifest
Accuratissima Brasiliæ Tabula /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513026/manifest
"Nieuwe Kaart van Suriname vertonende de stromen en land-streken van Suriname, Comowini, Cottica, en Marawini :",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513034/manifest
"<<Le>> Paraguayr, le Chili, la Terre, et les Isles Magellanicques. / : /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513041/manifest
United States of America /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513052/manifest
<<A>> New Mapp of America Septentrionale : /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513063/manifest
<<Die>> Vereinigten Staaten von Nordamerika /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513157/manifest
<<Der>> Neuen Welt Begriff. bestehende in 2 haubt Theilen als Nord America und Sud America :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513179/manifest
<<Der>> Neuen Welt Begriff. bestehende in 2 haubt Theilen als Nord America und Sud America :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513182/manifest
North America /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513186/manifest
North America,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513192/manifest
South America,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513194/manifest
Magni Mogolis Imperium /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513344/manifest
"Penisola Dell'Indo di qua Del Gange, E L'Isola Di Ceilan Nell'Indie Orientali /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513383/manifest
<<Les>> Indes Orientales :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513390/manifest
Partie du Gange où sont les etablissements :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513529/manifest
Carta prima generale dell' Asia /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513542/manifest
סיני,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513620/manifest
Overland route to India /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513715/manifest
<<L'>>Inde de ça le Gange,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513716/manifest
"<<L'>>Inde deça et delà le Gange, ou est L'Empire du Grand Mogol e pys circonvoisins :",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513723/manifest
Penisola dell India di qua dal Gange :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513726/manifest
<<L'>>India di qua é di lá dal Gange oue sono li stati del G. Mogol é parte del Imperio del fù prete Ianni /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513729/manifest
To the Right Revd. John Lord Bishop of Carlisle This map Shewing the Tract of Solomons fleet in their three Years Voyage from The Elanitic Gulf to Ophir and Tarshish /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513747/manifest
Carte von Ost - Indien :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513852/manifest
<<Die>> Nil Länder,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513856/manifest
Egypt,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513886/manifest
Imperii Magni Mogolis sive Indici Padschach :,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002513897/manifest
"Ins. Ceilan, quæ incolís Tenarifin dicitur /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002514032/manifest
"Insula Ceilon et Madura, exactissimè delineate et nuperrimè /",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002514044/manifest
Carte De L'Isle De Ceylan /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002514073/manifest
Carte de L'Isle de Ceylan = Insula Ceilon Olim Taprobana /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002514186/manifest
Insula Ceilon olim Taprobana Incolis Tenarisin et Lankawn /,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_MAPS_JER002514210/manifest
